customer_id,age,segment,region,tenure_months,credit_limit,avg_monthly_spend,txns_last_3mo,days_past_due,churn_flag,current_balance,utilization_rate,pct_revolve,revolve_balance,delinquent_flag
100884,41,Mass,West,64,120000,11433.0,24,30,0,26586.0,0.22,0.72,19142.0,1
100885,25,Affluent,South,90,50000,21223.0,32,0,0,43487.0,0.87,0.52,22613.0,0
100886,38,Mass,South,76,80000,28457.0,25,60,0,51643.0,0.65,0.51,26338.0,1
100887,48,Mass,South,139,50000,12926.0,22,90,0,126.0,0.0,0.48,60.0,1
100888,62,Starter,South,101,20000,1000.0,21,0,0,5468.0,0.27,0.53,2898.0,0
100889,42,Mass,East,89,20000,14496.0,19,0,1,0.0,0.0,0.24,0.0,0
100890,41,Mass,West,18,50000,25765.0,22,0,0,28474.0,0.57,0.52,14806.0,0
100891,26,Affluent,North,19,50000,22570.0,17,0,0,48051.0,0.96,0.66,31714.0,0
100892,21,Mass,West,55,120000,21640.0,25,0,0,51862.0,0.43,0.26,13484.0,0
100893,25,Affluent,East,102,20000,15620.0,22,0,0,89287.0,4.46,0.55,49108.0,0
100894,61,Mass,South,118,80000,7128.0,22,60,1,43660.0,0.55,0.3,13098.0,1
100895,32,Starter,East,154,50000,22380.0,22,0,0,26065.0,0.52,0.41,10687.0,0
100896,46,Mass,West,134,50000,10909.0,24,0,0,21471.0,0.43,0.22,4724.0,0
100897,66,Starter,North,4,50000,36565.0,15,0,0,1623.0,0.03,0.24,390.0,0
100898,54,Starter,East,108,50000,22849.0,15,0,0,21122.0,0.42,0.32,6759.0,0
100899,69,Affluent,North,115,80000,13064.0,22,30,0,84674.0,1.06,0.4,33870.0,1
100900,34,Mass,East,29,50000,12803.0,23,0,0,47428.0,0.95,0.22,10434.0,0
100901,46,Mass,North,59,20000,17210.0,21,0,0,25569.0,1.28,0.47,12017.0,0
100902,65,Starter,North,125,20000,15964.0,25,0,0,24622.0,1.23,0.2,4924.0,0
100903,47,Mass,South,98,50000,27493.0,15,0,0,20797.0,0.42,0.45,9359.0,0
100904,29,Starter,North,17,120000,19585.0,19,0,0,7262.0,0.06,0.52,3776.0,0
100905,46,Starter,South,107,50000,11781.0,24,0,0,4919.0,0.1,0.28,1377.0,0
100906,67,Mass,West,43,80000,34069.0,27,0,0,27324.0,0.34,0.64,17487.0,0
100907,42,Starter,West,80,80000,18419.0,19,60,0,4121.0,0.05,0.38,1566.0,1
100908,67,Mass,South,162,120000,24535.0,17,30,0,33887.0,0.28,0.39,13216.0,1
100909,50,Starter,South,8,120000,12830.0,25,0,0,7942.0,0.07,0.57,4527.0,0
100910,63,Starter,East,141,80000,21086.0,13,0,0,12394.0,0.15,0.51,6321.0,0
100911,68,Starter,East,106,80000,20644.0,23,0,0,126.0,0.0,0.43,54.0,0
100912,37,Mass,East,8,120000,1938.0,20,0,0,38908.0,0.32,0.12,4669.0,0
100913,46,Mass,West,96,50000,35130.0,17,0,1,28988.0,0.58,0.46,13334.0,0
100914,56,Mass,East,94,50000,28970.0,21,0,0,52977.0,1.06,0.08,4238.0,0
100915,21,Mass,North,65,20000,14624.0,18,0,0,23984.0,1.2,0.21,5037.0,0
100916,28,Mass,North,171,120000,8631.0,22,0,0,47841.0,0.4,0.16,7655.0,0
100917,69,Starter,East,39,120000,20954.0,19,0,1,22777.0,0.19,0.5,11388.0,0
100918,55,Mass,North,81,20000,18737.0,14,0,0,12629.0,0.63,0.3,3789.0,0
100919,35,Affluent,West,84,80000,21023.0,17,0,1,17552.0,0.22,0.48,8425.0,0
100920,67,Mass,North,88,50000,19628.0,20,0,1,42861.0,0.86,0.18,7715.0,0
100921,42,Mass,West,86,20000,22303.0,22,30,0,26185.0,1.31,0.28,7332.0,1
100922,34,Affluent,South,93,200000,30302.0,15,0,1,28236.0,0.14,0.19,5365.0,0
100923,46,Mass,South,86,20000,22829.0,24,0,0,21944.0,1.1,0.69,15141.0,0
100924,48,Starter,South,44,20000,9078.0,19,0,0,3689.0,0.18,0.23,848.0,0
100925,43,Mass,South,137,80000,29582.0,17,0,0,0.0,0.0,0.25,0.0,0
100926,34,Mass,North,165,80000,31945.0,18,0,0,12703.0,0.16,0.63,8003.0,0
100927,44,Mass,East,74,20000,44792.0,19,0,0,42689.0,2.13,0.45,19210.0,0
100928,22,Mass,North,36,80000,8450.0,24,0,0,24255.0,0.3,0.45,10915.0,0
100929,65,Mass,West,101,50000,20064.0,16,0,0,31113.0,0.62,0.25,7778.0,0
100930,46,Mass,North,156,20000,1000.0,20,0,0,7798.0,0.39,0.48,3743.0,0
100931,34,Mass,North,170,20000,22702.0,23,0,0,55718.0,2.79,0.3,16715.0,0
100932,27,Affluent,West,171,80000,13340.0,24,0,0,70769.0,0.88,0.47,33261.0,0
100933,23,Mass,South,170,50000,34349.0,22,0,0,24990.0,0.5,0.57,14244.0,0
100934,67,Starter,South,104,120000,11416.0,19,0,0,36173.0,0.3,0.41,14831.0,0
100935,43,Mass,South,66,120000,3642.0,23,0,0,43444.0,0.36,0.73,31714.0,0
100936,66,Starter,East,55,200000,13994.0,18,0,0,16456.0,0.08,0.52,8557.0,0
100937,63,Mass,West,176,50000,1208.0,22,0,0,42306.0,0.85,0.37,15653.0,0
100938,67,Mass,West,91,200000,24384.0,30,0,0,60577.0,0.3,0.79,47856.0,0
100939,65,Starter,North,22,50000,1000.0,20,0,0,17285.0,0.35,0.1,1728.0,0
100940,38,Mass,East,101,50000,18242.0,27,0,1,15709.0,0.31,0.29,4556.0,0
100941,58,Starter,South,155,20000,1000.0,24,30,0,9369.0,0.47,0.48,4497.0,1
100942,55,Starter,East,121,20000,15277.0,27,0,1,5534.0,0.28,0.47,2601.0,0
100943,35,Mass,West,93,80000,31969.0,28,0,0,30634.0,0.38,0.04,1225.0,0
100944,45,Mass,West,108,50000,21066.0,20,0,0,25721.0,0.51,0.32,8231.0,0
100945,57,Affluent,North,141,20000,10660.0,24,0,0,27361.0,1.37,0.5,13680.0,0
100946,48,Mass,North,173,80000,17735.0,28,0,0,46485.0,0.58,0.43,19989.0,0
100947,30,Mass,West,10,50000,18153.0,20,0,0,5115.0,0.1,0.65,3325.0,0
100948,59,Mass,South,9,80000,22017.0,21,0,0,19045.0,0.24,0.3,5714.0,0
100949,37,Starter,South,155,50000,6382.0,21,0,0,0.0,0.0,0.71,0.0,0
100950,59,Affluent,East,34,120000,23037.0,21,0,0,59199.0,0.49,0.33,19536.0,0
100951,42,Mass,West,129,120000,1000.0,23,0,0,16027.0,0.13,0.58,9296.0,0
100952,46,Mass,West,160,50000,12646.0,15,0,0,43278.0,0.87,0.26,11252.0,0
100953,64,Starter,South,89,50000,13850.0,20,0,0,0.0,0.0,0.82,0.0,0
100954,45,Mass,South,93,50000,23383.0,28,0,0,23476.0,0.47,0.32,7512.0,0
100955,37,Mass,West,71,120000,18192.0,18,0,0,32930.0,0.27,0.66,21734.0,0
100956,33,Affluent,North,67,50000,6053.0,23,0,0,17759.0,0.36,0.4,7104.0,0
100957,40,Starter,West,148,20000,9628.0,16,30,0,15691.0,0.78,0.77,12082.0,1
100958,45,Mass,West,117,20000,19689.0,21,0,1,19467.0,0.97,0.21,4088.0,0
100959,24,Affluent,South,94,50000,17328.0,23,0,0,46216.0,0.92,0.55,25419.0,0
100960,30,Mass,South,163,50000,13077.0,23,0,0,26114.0,0.52,0.79,20630.0,0
100961,23,Mass,North,99,120000,13913.0,19,0,0,38069.0,0.32,0.42,15989.0,0
100962,61,Starter,North,113,20000,23917.0,26,0,0,24035.0,1.2,0.47,11296.0,0
100963,65,Affluent,East,103,50000,13600.0,20,0,0,36298.0,0.73,0.34,12341.0,0
100964,38,Starter,West,91,120000,17251.0,23,0,0,22125.0,0.18,0.07,1549.0,0
100965,67,Mass,South,90,120000,36444.0,20,0,0,33411.0,0.28,0.11,3675.0,0
100966,56,Mass,North,17,50000,5899.0,23,0,0,29084.0,0.58,0.6,17450.0,0
100967,67,Starter,East,18,50000,2259.0,24,0,0,2023.0,0.04,0.33,668.0,0
100968,42,Mass,East,173,50000,24661.0,14,0,0,24602.0,0.49,0.23,5658.0,0
100969,54,Starter,South,116,120000,12232.0,18,0,0,25096.0,0.21,0.95,23841.0,0
100970,67,Starter,South,93,20000,15295.0,27,0,0,0.0,0.0,0.14,0.0,0
100971,28,Mass,East,91,120000,11360.0,26,0,0,5915.0,0.05,0.3,1774.0,0
100972,60,Affluent,North,82,80000,15792.0,21,0,0,87966.0,1.1,0.03,2639.0,0
100973,69,Mass,East,68,50000,31588.0,17,0,0,19381.0,0.39,0.16,3101.0,0
100974,64,Mass,West,114,20000,24818.0,17,0,0,22963.0,1.15,0.69,15844.0,0
100975,39,Starter,West,1,50000,25329.0,26,0,1,10616.0,0.21,0.34,3609.0,0
100976,62,Starter,South,58,50000,5962.0,27,0,0,21116.0,0.42,0.57,12036.0,0
100977,61,Starter,North,154,20000,8215.0,32,0,0,15376.0,0.77,0.64,9841.0,0
100978,57,Starter,North,109,80000,1000.0,24,0,0,13480.0,0.17,0.28,3774.0,0
100979,26,Mass,West,148,200000,11120.0,24,0,0,35050.0,0.18,0.13,4556.0,0
100980,46,Mass,East,116,80000,26132.0,17,0,0,29551.0,0.37,0.37,10934.0,0
100981,54,Mass,South,87,80000,22394.0,22,0,0,13203.0,0.17,0.5,6602.0,0
100982,65,Starter,East,10,20000,16117.0,25,0,0,21564.0,1.08,0.49,10566.0,0
100983,26,Mass,East,59,50000,17810.0,15,0,0,60345.0,1.21,0.85,51293.0,0
100984,57,Affluent,East,41,20000,12144.0,22,30,0,10555.0,0.53,0.84,8866.0,1
100985,53,Starter,North,105,80000,19740.0,30,0,0,0.0,0.0,0.49,0.0,0
100986,42,Affluent,West,133,120000,24510.0,27,0,0,53227.0,0.44,0.32,17033.0,0
100987,41,Affluent,North,122,80000,4265.0,20,0,0,53208.0,0.67,0.22,11706.0,0
100988,26,Starter,West,145,20000,20547.0,16,0,0,19121.0,0.96,0.71,13576.0,0
100989,26,Mass,South,22,50000,25926.0,23,0,0,34076.0,0.68,0.25,8519.0,0
100990,68,Mass,South,98,80000,14472.0,30,0,0,15317.0,0.19,0.55,8424.0,0
100991,24,Mass,East,169,50000,23956.0,24,0,0,3846.0,0.08,0.54,2077.0,0
100992,50,Mass,West,68,120000,41925.0,22,0,0,39298.0,0.33,0.25,9824.0,0
100993,31,Mass,West,139,120000,17113.0,21,0,0,11770.0,0.1,0.47,5532.0,0
100994,50,Mass,West,56,80000,21343.0,22,0,0,22920.0,0.29,0.34,7793.0,0
100995,51,Mass,East,179,50000,11727.0,17,0,0,49997.0,1.0,0.27,13499.0,0
100996,44,Mass,East,149,50000,19541.0,24,0,0,6862.0,0.14,0.23,1578.0,0
100997,29,Mass,South,99,20000,21912.0,23,0,0,5011.0,0.25,0.49,2455.0,0
100998,23,Mass,North,76,50000,19656.0,19,0,0,32040.0,0.64,0.27,8651.0,0
100999,51,Mass,West,26,50000,9333.0,17,0,0,45242.0,0.9,0.27,12215.0,0
101000,60,Starter,West,115,80000,19754.0,20,0,0,2327.0,0.03,0.28,652.0,0
